LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003517461.1	26.7217727622539	23.4190707068062	25.5045133557482	25.7994539346402	24.656032230571	24.5222454337166	24.69955623798	24.8318818692629	23.1885893303327	23.9759662077565	24.5100448698785	24.0732121272573	25.1760371645756	25.2044847033559	24.0119310980111	25.352758642522
WP_003513635.1	29.5124760465933	30.2963382970936	30.0070505486882	30.2800372407894	29.8538607675444	29.4943539744248	30.2944012734221	29.9911448913848	29.8321361184035	30.0518467952318	29.9902038258638	29.8423666034119	29.971557501613	29.8911506032039	29.6992623907293	29.5640749584607
WP_003517243.1	29.0403445184793	27.9800595481558	28.3102262011567	28.5836884721441	28.8501843067362	27.1018570975377	28.0230421562857	27.986935389541	27.6962032766306	28.2897217655001	28.4582873124595	28.0461006252582	26.6807368639533	27.5615388430482	27.8517506159378	27.9684186259982
WP_003518452.1	23.0926922092896	NA	NA	NA	23.7227091699056	NA	23.6774426532604	NA	22.2765228896659	22.2399017581054	NA	23.4120760404944	21.5558071753937	22.533394358389	22.4494375881568	21.3872167654669
WP_003513649.1	29.1354267731006	28.2377610982594	28.458875697717	28.7278877667158	28.0682827258545	28.562385227126	27.8158599944876	28.3928729975147	28.4694941157109	28.6692207030124	27.998411600726	28.7288636199609	29.5914467932868	28.8897855726764	28.3750121997598	29.1251694587533
WP_003515020.1	31.6157106326622	30.7198110586265	30.1651910890792	30.9159933379086	30.4540303367636	29.9887968923164	30.9869314423352	30.6515353511519	29.8550305443994	29.6160155075261	29.7053104958171	29.6738712103587	30.4042461340517	30.1808975527129	29.1328850915917	30.0055105716664
WP_003513594.1	25.5517302919797	25.0099844466926	26.2123567245665	24.9351486061203	24.6389836322268	26.4794192618619	26.755948100225	25.5140133628632	25.0162382921188	27.4820066090393	26.7994855478897	25.5044366034064	NA	25.8129770695998	24.3654581655032	25.0101328757635
WP_003518450.1	23.5965837733159	NA	24.8079413161584	NA	22.5952894590618	24.9833335994779	24.7307693216941	22.5082025995061	22.9758060260521	24.2727082662209	22.4886337687443	NA	NA	NA	24.3463414661789	24.0533661550187
WP_003515750.1	25.1628090717289	24.6873591647544	24.7902600223011	24.4684776717467	24.9917636919373	24.7904868084995	24.9809372497439	25.0370403069737	24.7641095675303	24.4908441371746	24.7110406834368	24.1420711094096	24.5805996132369	24.6541129464046	23.9185472441536	24.0295921746936
WP_003520172.1	23.5542795163154	23.8170074859669	25.1701746933045	20.8360749004052	24.0305980455384	22.3895155140041	NA	NA	22.1285392551707	24.5941528403424	23.5638388613588	25.3307087750755	24.7659816073205	24.2567641665729	22.0830181404154	24.5400583307921
WP_003518761.1	27.4075177471275	27.5175173652005	27.3170928969958	27.9776338018445	27.9770191380883	27.8535194140018	26.9507698603902	27.5378378864975	28.7761009042902	29.0026527770594	29.1409743541119	28.8926458871191	29.1703212058401	29.0694360663073	28.7063408251721	29.1769799166249
WP_003516337.1	24.1927958592075	24.2628562652206	24.2362614765545	24.1760921244736	23.71136948573	24.2915189982016	23.8543102292599	23.713492923921	24.927370954224	23.4832665004531	22.9252795353583	23.1164002388855	23.2234762593368	23.4126250257973	23.7683014116131	23.9109804434849
WP_003515760.1	24.7935168783824	24.5018669883818	25.030945382692	NA	26.3179124612201	25.0189770821961	23.1179605922198	25.8961758211778	25.976785796896	25.5777860047406	26.0169858172984	25.8351749619251	26.9261356779796	26.8951516267088	26.5996368313201	26.1764078439617
WP_003512596.1	33.9142794951601	32.6456283177589	32.5317724909986	32.6416920829528	32.534362724469	32.6638138752288	32.5416630713737	32.5391481270834	32.1225281300617	32.3588498603471	32.5385153735279	32.3683382819316	32.013381692238	32.1166449954206	32.2475526975867	31.9486194693122
WP_003518763.1	NA	26.3255172844951	25.0372631016894	25.4149590011055	NA	25.0793845125171	25.4440306048288	25.1426480686924	26.234391912903	25.1399445587979	25.3584191757009	25.1315669128713	NA	NA	24.9894821073613	25.3816342064066
WP_003512777.1	20.7884058350467	23.5297342814856	23.7025820029449	23.6163949371771	23.8363009595692	23.9726811450231	23.7751503163038	23.7187071303133	23.2512050952727	23.514502905064	23.9434126586365	23.7679943908354	NA	23.6960122080943	NA	NA
WP_003512590.1	26.0703501314125	NA	24.4321435358867	24.9489022248718	25.1279248795209	24.3367111048144	25.193595914611	24.4564670464171	25.1274320624629	25.1223559111047	NA	24.9465111360705	24.9593952979515	25.0818692368577	25.3027474883589	25.1951591757653
WP_003516308.1	28.0428931188316	24.8092174637042	27.3734228123294	25.9395999918307	27.4006288941327	27.2090491465484	26.6795477739365	27.526993835718	27.023753635629	27.7393032033539	26.7308038682767	27.6727593967438	27.8173470249863	27.2932892158503	NA	28.0104440454589
WP_003513639.1	28.9652382808913	29.6378502548016	29.0911652348963	28.8212947072708	29.2711515600771	29.2671169847265	28.4982502297876	29.0113096423091	28.9891764397384	29.3552686180717	29.6064972757427	29.3127127777097	29.2036083036854	29.1592847354036	28.8553964347079	29.2683930097864
WP_003517200.1	25.8829685453546	25.9616920207571	25.6527784794807	25.8105689867781	26.0897441660315	26.0957312595353	25.8917139143268	25.7748271302211	25.9859096934666	25.4411081366853	25.4819603160612	25.7870828111337	25.7924251845974	25.2406282707144	25.5154615053531	25.6792799537533
WP_014522619.1	22.5710961111015	21.7899469125338	22.0030709585218	21.959452654036	21.9967144746712	NA	23.0305081738542	21.7482294336801	24.0429316222289	23.5304729383096	22.6287756233298	22.8682481854108	23.8644632586619	23.7023242730601	23.7839567584443	23.5923474500193
WP_003517230.1	23.6894398782814	23.8872331124574	24.4698475231324	NA	24.3132824168326	23.7054081143703	23.5609144470979	23.6845875600603	24.4027153667557	23.2317390801851	NA	23.139382911859	NA	NA	23.5831922391782	22.8064601623167
WP_003514910.1	27.3224399308161	27.0995272635282	27.0293406055626	26.8212140259179	27.6461018891316	27.6484995196364	27.1918402861943	27.7655916447896	27.4087810520828	27.3545127588463	26.8494299618269	27.2640620310329	27.4777373952539	26.911127476702	27.4296515562881	27.1914045830641
WP_003520176.1	23.4039731182667	26.164726151571	26.0345795280018	25.9034309610535	26.457396867559	24.6319392649474	23.8340577502509	27.3445885648905	27.2120537428768	26.1753845766733	25.5589819992419	26.6049620680288	25.9990144091454	24.6320667947469	26.2219676624246	25.0668512274325
WP_003513251.1	28.3808588828064	29.0622337072492	29.0615418418725	29.0424055274855	28.1766674139041	28.4834154677003	28.9780466617724	28.0861977939447	28.2957366531367	28.6031062348653	28.1555714321339	28.3925720987781	27.508273490071	28.3202930472614	28.1058507041581	28.5349368328831
WP_003512598.1	24.8399295526408	NA	25.4166537285067	25.0821415478227	27.0658330617474	24.3050000926965	23.0168087950232	24.1915592951309	24.6577881720018	23.3310717342432	22.9708490705017	24.559157423674	23.7195331190666	24.6422494447765	26.6429599720227	NA
WP_003517663.1	23.7693612353387	22.758832722875	23.7604859780162	23.3063001147354	21.6892957057483	22.8002587797433	23.1048105380333	21.9681297203514	NA	NA	21.0830057572008	20.6122172402327	NA	NA	NA	19.7082421176823
WP_003514187.1	30.8862441466615	31.3127952760618	30.3130099671812	31.114506211577	31.0793747413388	31.2357568212072	31.283549821115	31.4268455965032	30.9501577489801	31.5165092240524	31.1638936252412	31.5686102390509	30.5540707974605	31.203585192634	31.1215983173464	30.9214207976961
WP_003516780.1	26.0194833773461	26.1880570449552	25.2531884786133	25.978715138586	26.6628621533573	26.6466079022026	26.5986509616467	26.2935380862619	26.6929605011602	26.7003565521853	26.75644017802	25.7211219593885	25.4229079266226	24.9864031806526	26.1141277767031	25.1338678796877
WP_003512576.1	25.899708746991	26.6911483866217	26.5951047112634	25.859952698392	26.6343684617045	26.821245251149	27.222598514834	26.659023892225	26.9500178623056	27.13065447315	27.1902809271422	26.3884122830396	26.7081038407205	26.6920226529358	26.7375778145053	26.3461234105326
WP_003515877.1	27.3284323692529	28.3098878727937	29.2193097993164	29.5241157103685	28.0632392967226	27.723119644256	27.5646920577123	29.4632800816503	28.5831645643463	29.8678694620288	29.2470622662322	29.5177293036213	29.7104649239768	29.9002309153186	29.0143342127677	29.4445655146336
WP_003519233.1	NA	NA	24.5461807950403	25.3338885116976	24.7196467264962	24.3540435067165	NA	24.4099194871942	25.0200480757099	NA	25.2259901060528	25.3966407181971	NA	25.2490936431144	NA	23.8333477632174
WP_003517444.1	26.6356324059407	26.0766484766105	25.1274939837772	24.1239238226787	26.6082807795861	25.8788375551142	27.4683709507857	26.798405996934	31.6165509572311	NA	NA	27.4234237207113	26.5932940336116	24.7208759305523	26.0956874791217	NA
WP_003514918.1	26.9589425171955	26.5293013088531	26.3543523298684	24.3949890424552	27.3100911883576	27.0478301902392	27.4503168810611	27.3735809215775	26.8732493983984	27.6211098566253	28.2068048081814	26.3231002069368	27.9586369007774	28.2341095081933	27.0214833320668	27.3698128691505
WP_003515875.1	26.5815473345145	27.9203101255095	27.8841773627473	27.2181192831666	27.6011224533746	27.4907293949234	27.4988794430299	27.2318887428963	27.8796087357498	28.8077261798562	27.6935041665049	28.4270058664776	27.7494123524107	27.7776137943197	28.1491201575204	27.9460485557298
WP_003521255.1	28.4334389474744	26.4470293376306	27.5049018381012	27.4980629423494	27.7871948455507	27.6601962921555	28.0694703185119	28.0077834141689	28.3245421342144	27.7120898088637	27.7542669171722	27.4844094176563	27.8323061486925	27.5225862430165	27.4672240673193	27.2646761500421
WP_003512252.1	22.2944583689852	NA	24.793706753347	24.2179188828049	24.5837075948128	24.215552761342	24.8509232727614	23.9832096534615	23.7600619185862	24.7009283195138	24.1889612126445	24.3426883600785	24.6737770444583	24.4912476196528	25.4164950600751	24.4597219975151
WP_003517649.1	26.4060515010746	25.9226787058077	26.2089123410128	26.1179881161579	26.3999041394884	26.3607193703218	26.1575745028205	25.8513998644595	26.0831394482166	25.9606144652421	26.1586876952831	26.3008652791849	25.8927114146688	26.1012485077463	25.7843193896137	25.6862577583634
WP_003512250.1	29.3757757492609	29.5947815588748	29.7868053932885	29.4806703343871	29.9207993733499	30.0542769243163	30.134244683649	29.5844887467589	29.5335085429553	29.6620413724844	29.8205500528133	29.5452597884857	29.6774599735255	29.2647457090276	29.1991694128558	29.2392400363782
WP_003514863.1	27.8061537230699	27.5670720355212	27.672997786259	28.0615490102418	27.5969106187451	27.3540846925005	27.810483397494	27.3297273414548	27.1466066959449	27.1453529192837	27.1753227025134	27.5372001247681	27.4938046110134	27.2138129783511	27.5821744955038	27.3611576749359
WP_003514024.1	24.6086068691255	27.718422331606	25.7778367290439	NA	25.4643807066242	25.8855067406326	26.4795339956037	24.9955765268342	25.358606071811	24.0233686290816	24.9575125622752	NA	23.1927020569077	21.2695318432135	27.1037511201057	24.1315365882675
WP_003516148.1	24.000319570985	23.7069229932895	23.9491094940653	24.5053353350308	23.6207240621926	24.0910868218048	23.7114415499605	23.7867860434227	22.7927878365008	23.1311811347835	23.0228794370821	23.2308249953264	22.6466331078219	22.669635244991	22.1762753498744	22.519053317561
WP_003512109.1	28.6479897895011	28.7671351636017	28.7423008494323	28.5886509530868	28.8645841322416	29.0333029181004	28.9153358541829	28.9622901789331	28.577266885662	28.4869136172967	28.6862368241284	28.4599705252313	28.0906934311938	27.9220329052759	27.9072892891903	27.9923804454508
WP_003516233.1	24.4515136223434	24.943052009962	NA	24.7319340127815	24.3359353546205	25.0745634190615	24.9227680803266	NA	23.9591068323729	23.8270109804309	25.2858729858522	24.3472052858554	23.7820530507332	24.1197956987241	25.8521318363037	24.7939088128013
WP_003515936.1	22.8871044762623	NA	NA	NA	NA	NA	22.6200865565851	22.976535901168	NA	22.9258853668731	23.5135993926365	24.3760342954818	23.6609942970721	23.3031626713463	23.7248260544045	24.6689935475462
WP_003518001.1	25.3127258003651	23.373115921167	24.9782554895442	23.5678632557477	23.1228454138643	24.3229369029603	23.8280793976667	22.4384723530465	25.5918274863516	23.1221895141486	22.5953161598761	23.4719574344513	25.4136496951754	23.6491808631952	23.8983726721258	24.5223870110653
WP_003516235.1	29.2823392423646	29.0018670228058	28.9014889479234	28.6251958610162	28.8323501868022	28.7720906602152	28.7339515613872	28.9089911398581	28.3932531663519	28.9192009056301	28.9318111700169	28.7700282521159	28.7707584989903	28.6641141406678	28.6232799417579	28.8686712828633
WP_003512264.1	20.6072368267007	21.83162376952	22.8392157989519	21.8722719750877	22.5088910614964	21.4891176531681	22.1820351139448	22.5506090794122	21.6668966392979	21.868766026612	21.5782957317386	21.7719461300805	23.2608530562435	24.0042111500411	23.0108801039862	24.2616650729316
ADU74168.1	24.2551159307242	23.3915559262829	24.5319893540646	NA	22.2522790356961	23.0633509468326	24.2112989261685	24.2322308922012	NA	NA	23.7818693703087	23.3423378341264	21.4665558472702	22.8519890267726	NA	NA
WP_003515879.1	30.8080322485095	30.0076695758462	30.4493896000303	29.4728589191977	30.9551420268024	30.6387951600904	30.9494600939314	30.7385401635822	30.7352152055819	30.7840915257283	31.004601412409	30.7849183946455	31.4637153953903	31.4245432387187	30.994994263525	30.948039719997
WP_003512844.1	24.8164386654657	NA	NA	NA	23.3307076249284	24.07051224522	NA	24.3407148192506	23.6656827719674	25.582039204921	23.3723116650413	25.2007920753304	22.5125911256469	25.4306612771022	24.3814158068649	23.2833765778371
WP_003515381.1	24.0176910175914	23.8441774630273	24.1880725312267	24.4482340161349	24.095250484983	24.1895876655357	24.510947652919	24.2799261663494	24.5397197696126	24.563956682102	24.1020381537514	24.0841697400987	24.5713789584369	24.9170187261063	24.2914856460559	24.658784577698
WP_003519113.1	27.2585851404799	26.7090310810174	27.2478974909007	28.1520224710877	26.7228865545943	26.7052661999043	26.5592355341882	26.6433520024387	26.9629288630461	26.880073621233	26.5771480502383	26.8228437342562	28.1620729757023	27.3157062461401	26.8210887303701	28.1709479238752
ADU73938.1	24.4161486788058	23.9494166057452	25.2814178080026	25.0077240254289	24.8955402689095	25.3831395021557	25.2575274024584	25.7229491769342	25.0332444513314	25.8074512377956	25.6349608966266	25.7833193038181	25.1959064587039	24.5099185027904	25.5770806588055	25.5584374909931
ADU73817.1	23.3988920930387	NA	23.2979754050693	23.6528265352088	22.3135203551077	23.1059222103833	NA	22.7520303793765	21.1853218701339	22.3920851435048	21.4168766782309	22.1480606455223	23.1164888953249	23.560523420954	21.7482417530243	23.3549803849051
WP_003512772.1	NA	24.2826228151287	25.5907933925379	NA	25.9938267678254	23.9108217842901	25.5758618931995	25.9381948887684	25.1032102842365	NA	25.4142712932758	25.5802835014162	25.4274759063678	25.720724317597	25.5492452525848	25.1745619687359
WP_003516583.1	23.4878877149033	NA	NA	NA	22.8319512206584	21.8184624922362	22.1941016654156	21.8699868627214	24.0350951709328	21.4741963242422	22.347372979633	22.0092703193815	NA	NA	NA	NA
WP_003514760.1	NA	NA	NA	NA	23.1673217922594	NA	NA	NA	24.0192117122044	24.1929706829045	23.9480546778848	23.8383103523629	23.6773840661118	24.2614707113147	24.1308773144887	23.1266013253865
WP_003517161.1	29.0698661589417	28.5818854189909	28.9894244347269	28.874345607247	29.2572701361167	28.9489208447874	28.3114524133709	28.9038428905085	29.0936062615816	29.3744146610521	29.2058852839614	28.9802413727091	28.9583070312362	29.208728869906	29.2726364761284	28.969898177187
WP_003518251.1	29.033487034383	29.5051051245343	29.9394570935655	29.7710109803964	29.354142866055	28.9222388414291	29.5590870137262	29.7733466563794	29.4147707139836	28.9383046939514	29.3095150035743	29.3967213186977	28.7345823256396	28.5374671196134	28.3110200608569	28.8216469464927
WP_003512794.1	28.4120342939079	27.9442586465972	28.360296892499	26.7363159481496	27.8203677922086	27.5919565381707	27.1151219120125	28.3632299902625	28.4222732536383	27.9302360497202	28.2508191696366	28.1887237355201	27.5382194073851	27.7412434101275	27.9774232150565	27.3226304700459
WP_003517651.1	25.1107726741907	25.4400139356169	25.5176641930074	25.4362684201947	22.9274492865774	24.8602229106436	24.8012479723032	24.7931489385872	24.7587578134156	24.5716863284243	24.124534172896	24.2371570317378	NA	23.7080439178478	23.4214079194622	23.4530241430117
